"","unit","airpol","geo","time","values"
"6248","THS_T","NF3_CO2E","EE",2011-01-01,NA
"6249","THS_T","NF3_CO2E","EL",2011-01-01,NA
"6250","THS_T","NF3_CO2E","ES",2011-01-01,NA
"6251","THS_T","NF3_CO2E","EU27_2020",2011-01-01,127.51
"6252","THS_T","NF3_CO2E","EU28",2011-01-01,127.81
"6253","THS_T","NF3_CO2E","EU28_IS_K",2011-01-01,127.81
"6254","THS_T","NF3_CO2E","FI",2011-01-01,NA
"6255","THS_T","NF3_CO2E","FR",2011-01-01,31.36
"6256","THS_T","NF3_CO2E","HR",2011-01-01,NA
"6257","THS_T","NF3_CO2E","HU",2011-01-01,NA
"6258","THS_T","NF3_CO2E","IE",2011-01-01,NA
"6259","THS_T","NF3_CO2E","IS",2011-01-01,NA
"6260","THS_T","NF3_CO2E","IT",2011-01-01,27.78
"6261","THS_T","NF3_CO2E","LT",2011-01-01,NA
"6262","THS_T","NF3_CO2E","LU",2011-01-01,NA
"6263","THS_T","NF3_CO2E","LV",2011-01-01,NA
"6264","THS_T","NF3_CO2E","MT",2011-01-01,NA
"6265","THS_T","NF3_CO2E","NL",2011-01-01,NA
"6266","THS_T","NF3_CO2E","PL",2011-01-01,NA
"6267","THS_T","NF3_CO2E","PT",2011-01-01,NA
"6268","THS_T","NF3_CO2E","RO",2011-01-01,NA
"6269","THS_T","NF3_CO2E","SE",2011-01-01,NA
"6270","THS_T","NF3_CO2E","SI",2011-01-01,NA
"6271","THS_T","NF3_CO2E","SK",2011-01-01,NA
"6272","THS_T","NF3_CO2E","UK",2011-01-01,0.3
"6273","THS_T","PFC_CO2E","AT",2011-01-01,73.51
"6274","THS_T","PFC_CO2E","BE",2011-01-01,157.05
"6275","THS_T","PFC_CO2E","BG",2011-01-01,0.06
"6276","THS_T","PFC_CO2E","CY",2011-01-01,NA
"6277","THS_T","PFC_CO2E","CZ",2011-01-01,8.31
"6278","THS_T","PFC_CO2E","DE",2011-01-01,278.51
"6279","THS_T","PFC_CO2E","DK",2011-01-01,7.71
"6280","THS_T","PFC_CO2E","EE",2011-01-01,NA
"6281","THS_T","PFC_CO2E","EL",2011-01-01,110.53
"6282","THS_T","PFC_CO2E","ES",2011-01-01,89.97
"6283","THS_T","PFC_CO2E","EU27_2020",2011-01-01,3752.4
"6284","THS_T","PFC_CO2E","EU28",2011-01-01,4169.29
"6285","THS_T","PFC_CO2E","EU28_IS_K",2011-01-01,4243.81
"6286","THS_T","PFC_CO2E","FI",2011-01-01,2.97
"6287","THS_T","PFC_CO2E","FR",2011-01-01,774.04
"6288","THS_T","PFC_CO2E","HR",2011-01-01,0.02
"6289","THS_T","PFC_CO2E","HU",2011-01-01,4.03
"6290","THS_T","PFC_CO2E","IE",2011-01-01,15.88
"6291","THS_T","PFC_CO2E","IS",2011-01-01,74.52
"6292","THS_T","PFC_CO2E","IT",2011-01-01,1661.28
"6293","THS_T","PFC_CO2E","LT",2011-01-01,NA
"6294","THS_T","PFC_CO2E","LU",2011-01-01,NA
"6295","THS_T","PFC_CO2E","LV",2011-01-01,NA
"6296","THS_T","PFC_CO2E","MT",2011-01-01,0
"6297","THS_T","PFC_CO2E","NL",2011-01-01,275.2
"6298","THS_T","PFC_CO2E","PL",2011-01-01,16.22
"6299","THS_T","PFC_CO2E","PT",2011-01-01,9.07
"6300","THS_T","PFC_CO2E","RO",2011-01-01,12.72
"6301","THS_T","PFC_CO2E","SE",2011-01-01,215.08
"6302","THS_T","PFC_CO2E","SI",2011-01-01,20.16
"6303","THS_T","PFC_CO2E","SK",2011-01-01,20.11
"6304","THS_T","PFC_CO2E","UK",2011-01-01,416.89
"6305","THS_T","SF6_CO2E","AT",2011-01-01,307.35
"6306","THS_T","SF6_CO2E","BE",2011-01-01,109.34
"6307","THS_T","SF6_CO2E","BG",2011-01-01,16.97
"6308","THS_T","SF6_CO2E","CY",2011-01-01,13.94
"6309","THS_T","SF6_CO2E","CZ",2011-01-01,88.64
"6310","THS_T","SF6_CO2E","DE",2011-01-01,3035.33
"6311","THS_T","SF6_CO2E","DK",2011-01-01,77.46
"6312","THS_T","SF6_CO2E","EE",2011-01-01,1.77
"6313","THS_T","SF6_CO2E","EL",2011-01-01,5.13
"6314","THS_T","SF6_CO2E","ES",2011-01-01,239.15
"6315","THS_T","SF6_CO2E","EU27_2020",2011-01-01,5506.56
"6316","THS_T","SF6_CO2E","EU28",2011-01-01,6134.59
"6317","THS_T","SF6_CO2E","EU28_IS_K",2011-01-01,6137.64
"6318","THS_T","SF6_CO2E","FI",2011-01-01,23.67
"6319","THS_T","SF6_CO2E","FR",2011-01-01,650.96
"6320","THS_T","SF6_CO2E","HR",2011-01-01,9.37
"6321","THS_T","SF6_CO2E","HU",2011-01-01,77.59
"6322","THS_T","SF6_CO2E","IE",2011-01-01,45.48
"6323","THS_T","SF6_CO2E","IS",2011-01-01,3.05
"6324","THS_T","SF6_CO2E","IT",2011-01-01,441.36
"6325","THS_T","SF6_CO2E","LT",2011-01-01,7.74
"6326","THS_T","SF6_CO2E","LU",2011-01-01,7.75
"6327","THS_T","SF6_CO2E","LV",2011-01-01,7.47
"6328","THS_T","SF6_CO2E","MT",2011-01-01,4.69
"6329","THS_T","SF6_CO2E","NL",2011-01-01,125.17
"6330","THS_T","SF6_CO2E","PL",2011-01-01,39.02
"6331","THS_T","SF6_CO2E","PT",2011-01-01,28.99
"6332","THS_T","SF6_CO2E","RO",2011-01-01,47.82
"6333","THS_T","SF6_CO2E","SE",2011-01-01,55.44
"6334","THS_T","SF6_CO2E","SI",2011-01-01,18.15
"6335","THS_T","SF6_CO2E","SK",2011-01-01,20.8
"6336","THS_T","SF6_CO2E","UK",2011-01-01,628.03
"6337","MIO_T","CH4","AT",2010-01-01,0.29091
"6338","MIO_T","CH4","BE",2010-01-01,0.32692
"6339","MIO_T","CH4","BG",2010-01-01,0.28804
"6340","MIO_T","CH4","CY",2010-01-01,0.03351
"6341","MIO_T","CH4","CZ",2010-01-01,0.56385
"6342","MIO_T","CH4","DE",2010-01-01,2.30444
"6343","MIO_T","CH4","DK",2010-01-01,0.30538
"6344","MIO_T","CH4","EE",2010-01-01,0.05007
"6345","MIO_T","CH4","EL",2010-01-01,0.44275
"6346","MIO_T","CH4","ES",2010-01-01,1.57857
"6347","MIO_T","CH4","EU27_2020",2010-01-01,16.72105
"6348","MIO_T","CH4","EU28",2010-01-01,19.207
"6349","MIO_T","CH4","EU28_IS_K",2010-01-01,19.24874
"6350","MIO_T","CH4","FI",2010-01-01,0.21388
"6351","MIO_T","CH4","FR",2010-01-01,2.4689
"6352","MIO_T","CH4","HR",2010-01-01,0.15468
"6353","MIO_T","CH4","HU",2010-01-01,0.35651
"6354","MIO_T","CH4","IE",2010-01-01,0.50308
"6355","MIO_T","CH4","IS",2010-01-01,0.02618
"6356","MIO_T","CH4","IT",2010-01-01,1.89363
"6357","MIO_T","CH4","LT",2010-01-01,0.1442
"6358","MIO_T","CH4","LU",2010-01-01,0.02378
"6359","MIO_T","CH4","LV",2010-01-01,0.0729
"6360","MIO_T","CH4","MT",2010-01-01,0.00736
"6361","MIO_T","CH4","NL",2010-01-01,0.77439
"6362","MIO_T","CH4","PL",2010-01-01,2.02202
"6363","MIO_T","CH4","PT",2010-01-01,0.40624
"6364","MIO_T","CH4","RO",2010-01-01,1.04481
"6365","MIO_T","CH4","SE",2010-01-01,0.20876
"6366","MIO_T","CH4","SI",2010-01-01,0.0868
"6367","MIO_T","CH4","SK",2010-01-01,0.15469
"6368","MIO_T","CH4","UK",2010-01-01,2.48595
"6369","MIO_T","CH4_CO2E","AT",2010-01-01,7.2727
"6370","MIO_T","CH4_CO2E","BE",2010-01-01,8.17294
"6371","MIO_T","CH4_CO2E","BG",2010-01-01,7.20089
"6372","MIO_T","CH4_CO2E","CY",2010-01-01,0.83786
"6373","MIO_T","CH4_CO2E","CZ",2010-01-01,14.09637
"6374","MIO_T","CH4_CO2E","DE",2010-01-01,57.61106
"6375","MIO_T","CH4_CO2E","DK",2010-01-01,7.63445
"6376","MIO_T","CH4_CO2E","EE",2010-01-01,1.25181
"6377","MIO_T","CH4_CO2E","EL",2010-01-01,11.06864
"6378","MIO_T","CH4_CO2E","ES",2010-01-01,39.46415
"6379","MIO_T","CH4_CO2E","EU27_2020",2010-01-01,418.02618
"6380","MIO_T","CH4_CO2E","EU28",2010-01-01,480.17505
"6381","MIO_T","CH4_CO2E","EU28_IS_K",2010-01-01,481.21843
"6382","MIO_T","CH4_CO2E","FI",2010-01-01,5.34708
"6383","MIO_T","CH4_CO2E","FR",2010-01-01,61.72239
"6384","MIO_T","CH4_CO2E","HR",2010-01-01,3.86708
"6385","MIO_T","CH4_CO2E","HU",2010-01-01,8.91265
"6386","MIO_T","CH4_CO2E","IE",2010-01-01,12.57706
"6387","MIO_T","CH4_CO2E","IS",2010-01-01,0.65462
"6388","MIO_T","CH4_CO2E","IT",2010-01-01,47.34064
"6389","MIO_T","CH4_CO2E","LT",2010-01-01,3.60509
"6390","MIO_T","CH4_CO2E","LU",2010-01-01,0.59439
"6391","MIO_T","CH4_CO2E","LV",2010-01-01,1.82249
"6392","MIO_T","CH4_CO2E","MT",2010-01-01,0.18398
"6393","MIO_T","CH4_CO2E","NL",2010-01-01,19.35963
"6394","MIO_T","CH4_CO2E","PL",2010-01-01,50.55044
"6395","MIO_T","CH4_CO2E","PT",2010-01-01,10.156
"6396","MIO_T","CH4_CO2E","RO",2010-01-01,26.12018
"6397","MIO_T","CH4_CO2E","SE",2010-01-01,5.21902
"6398","MIO_T","CH4_CO2E","SI",2010-01-01,2.17008
"6399","MIO_T","CH4_CO2E","SK",2010-01-01,3.86713
"6400","MIO_T","CH4_CO2E","UK",2010-01-01,62.14887
"6401","MIO_T","CO2","AT",2010-01-01,74.04984
"6402","MIO_T","CO2","BE",2010-01-01,118.72373
"6403","MIO_T","CO2","BG",2010-01-01,48.36189
"6404","MIO_T","CO2","CY",2010-01-01,8.93857
"6405","MIO_T","CO2","CZ",2010-01-01,119.5478
"6406","MIO_T","CO2","DE",2010-01-01,857.17857
"6407","MIO_T","CO2","DK",2010-01-01,52.05683
"6408","MIO_T","CO2","EE",2010-01-01,19.09655
"6409","MIO_T","CO2","EL",2010-01-01,99.94558
"6410","MIO_T","CO2","ES",2010-01-01,296.4817
"6411","MIO_T","CO2","EU27_2020",2010-01-01,3539.57076
"6412","MIO_T","CO2","EU28",2010-01-01,4080.37743
"6413","MIO_T","CO2","EU28_IS_K",2010-01-01,4086.61783
"6414","MIO_T","CO2","FI",2010-01-01,65.82612
"6415","MIO_T","CO2","FR",2010-01-01,402.48035
"6416","MIO_T","CO2","HR",2010-01-01,21.31466
"6417","MIO_T","CO2","HU",2010-01-01,52.78929
"6418","MIO_T","CO2","IE",2010-01-01,44.10043
"6419","MIO_T","CO2","IS",2010-01-01,4.00153
"6420","MIO_T","CO2","IT",2010-01-01,444.96281
"6421","MIO_T","CO2","LT",2010-01-01,14.09044
"6422","MIO_T","CO2","LU",2010-01-01,12.49789
"6423","MIO_T","CO2","LV",2010-01-01,8.92684
"6424","MIO_T","CO2","MT",2010-01-01,2.88368
"6425","MIO_T","CO2","NL",2010-01-01,192.20266
"6426","MIO_T","CO2","PL",2010-01-01,336.32412
"6427","MIO_T","CO2","PT",2010-01-01,55.85357
"6428","MIO_T","CO2","RO",2010-01-01,80.60267
"6429","MIO_T","CO2","SE",2010-01-01,55.23654
"6430","MIO_T","CO2","SI",2010-01-01,16.50457
"6431","MIO_T","CO2","SK",2010-01-01,38.59308
"6432","MIO_T","CO2","UK",2010-01-01,540.80668
"6433","MIO_T","GHG","AT",2010-01-01,86.40774
"6434","MIO_T","GHG","BE",2010-01-01,137.85049
"6435","MIO_T","GHG","BG",2010-01-01,60.30178
"6436","MIO_T","GHG","CY",2010-01-01,10.29041
"6437","MIO_T","GHG","CZ",2010-01-01,141.5585
"6438","MIO_T","GHG","DE",2010-01-01,966.26679
"6439","MIO_T","GHG","DK",2010-01-01,65.95727
"6440","MIO_T","GHG","EE",2010-01-01,21.32036
"6441","MIO_T","GHG","EL",2010-01-01,121.1062
"6442","MIO_T","GHG","ES",2010-01-01,370.58902
"6443","MIO_T","GHG","EU27_2020",2010-01-01,4277.23153
"6444","MIO_T","GHG","EU28",2010-01-01,4913.8719
"6445","MIO_T","GHG","EU28_IS_K",2010-01-01,4922.00802
"6446","MIO_T","GHG","FI",2010-01-01,77.35805
"6447","MIO_T","GHG","FR",2010-01-01,524.2008
"6448","MIO_T","GHG","HR",2010-01-01,28.05093
"6449","MIO_T","GHG","HU",2010-01-01,66.78311
"6450","MIO_T","GHG","IE",2010-01-01,64.275
"6451","MIO_T","GHG","IS",2010-01-01,5.24636
"6452","MIO_T","GHG","IT",2010-01-01,525.35915
"6453","MIO_T","GHG","LT",2010-01-01,20.88893
"6454","MIO_T","GHG","LU",2010-01-01,13.47857
"6455","MIO_T","GHG","LV",2010-01-01,12.19666
"6456","MIO_T","GHG","MT",2010-01-01,3.27444
"6457","MIO_T","GHG","NL",2010-01-01,222.42709
"6458","MIO_T","GHG","PL",2010-01-01,414.95037
"6459","MIO_T","GHG","PT",2010-01-01,71.5877
"6460","MIO_T","GHG","RO",2010-01-01,118.82165
"6461","MIO_T","GHG","SE",2010-01-01,66.6972
"6462","MIO_T","GHG","SI",2010-01-01,19.68691
"6463","MIO_T","GHG","SK",2010-01-01,45.5464
"6464","MIO_T","GHG","UK",2010-01-01,636.64037
"6465","MIO_T","HFC_CO2E","AT",2010-01-01,1.34327
"6466","MIO_T","HFC_CO2E","BE",2010-01-01,3.16231
"6467","MIO_T","HFC_CO2E","BG",2010-01-01,0.66305
"6468","MIO_T","HFC_CO2E","CY",2010-01-01,0.2203
"6469","MIO_T","HFC_CO2E","CZ",2010-01-01,2.42138
"6470","MIO_T","HFC_CO2E","DE",2010-01-01,10.33922
"6471","MIO_T","HFC_CO2E","DK",2010-01-01,0.83743
"6472","MIO_T","HFC_CO2E","EE",2010-01-01,0.17554
"6473","MIO_T","HFC_CO2E","EL",2010-01-01,4.46776
"6474","MIO_T","HFC_CO2E","ES",2010-01-01,16.43493
"6475","MIO_T","HFC_CO2E","EU27_2020",2010-01-01,87.38234
"6476","MIO_T","HFC_CO2E","EU28",2010-01-01,99.15925
"6477","MIO_T","HFC_CO2E","EU28_IS_K",2010-01-01,99.36939
"6478","MIO_T","HFC_CO2E","FI",2010-01-01,1.36271
"6479","MIO_T","HFC_CO2E","FR",2010-01-01,17.3072
"6480","MIO_T","HFC_CO2E","HR",2010-01-01,0.42506
"6481","MIO_T","HFC_CO2E","HU",2010-01-01,1.24952
"6482","MIO_T","HFC_CO2E","IE",2010-01-01,1.04814
"6483","MIO_T","HFC_CO2E","IS",2010-01-01,0.10511
"6484","MIO_T","HFC_CO2E","IT",2010-01-01,12.05395
"6485","MIO_T","HFC_CO2E","LT",2010-01-01,0.25676
"6486","MIO_T","HFC_CO2E","LU",2010-01-01,0.05367
"6487","MIO_T","HFC_CO2E","LV",2010-01-01,0.21405
"6488","MIO_T","HFC_CO2E","MT",2010-01-01,0.14848
"6489","MIO_T","HFC_CO2E","NL",2010-01-01,2.12877
"6490","MIO_T","HFC_CO2E","PL",2010-01-01,6.03384
"6491","MIO_T","HFC_CO2E","PT",2010-01-01,2.05895
"6492","MIO_T","HFC_CO2E","RO",2010-01-01,0.98724
"6493","MIO_T","HFC_CO2E","SE",2010-01-01,1.13381
"6494","MIO_T","HFC_CO2E","SI",2010-01-01,0.25776
"6495","MIO_T","HFC_CO2E","SK",2010-01-01,0.59724
"6496","MIO_T","HFC_CO2E","UK",2010-01-01,11.77691
"6497","MIO_T","HFC_PFC_NSP_CO2E","AT",2010-01-01,NA
"6498","MIO_T","HFC_PFC_NSP_CO2E","BE",2010-01-01,NA
"6499","MIO_T","HFC_PFC_NSP_CO2E","BG",2010-01-01,NA
"6500","MIO_T","HFC_PFC_NSP_CO2E","CY",2010-01-01,NA
"6501","MIO_T","HFC_PFC_NSP_CO2E","CZ",2010-01-01,NA
"6502","MIO_T","HFC_PFC_NSP_CO2E","DE",2010-01-01,0.49826
"6503","MIO_T","HFC_PFC_NSP_CO2E","DK",2010-01-01,NA
"6504","MIO_T","HFC_PFC_NSP_CO2E","EE",2010-01-01,NA
"6505","MIO_T","HFC_PFC_NSP_CO2E","EL",2010-01-01,NA
"6506","MIO_T","HFC_PFC_NSP_CO2E","ES",2010-01-01,NA
"6507","MIO_T","HFC_PFC_NSP_CO2E","EU27_2020",2010-01-01,0.52323
"6508","MIO_T","HFC_PFC_NSP_CO2E","EU28",2010-01-01,0.52323
"6509","MIO_T","HFC_PFC_NSP_CO2E","EU28_IS_K",2010-01-01,0.52323
"6510","MIO_T","HFC_PFC_NSP_CO2E","FI",2010-01-01,NA
"6511","MIO_T","HFC_PFC_NSP_CO2E","FR",2010-01-01,NA
"6512","MIO_T","HFC_PFC_NSP_CO2E","HR",2010-01-01,NA
"6513","MIO_T","HFC_PFC_NSP_CO2E","HU",2010-01-01,NA
"6514","MIO_T","HFC_PFC_NSP_CO2E","IE",2010-01-01,NA
"6515","MIO_T","HFC_PFC_NSP_CO2E","IS",2010-01-01,NA
"6516","MIO_T","HFC_PFC_NSP_CO2E","IT",2010-01-01,0.02497
"6517","MIO_T","HFC_PFC_NSP_CO2E","LT",2010-01-01,NA
"6518","MIO_T","HFC_PFC_NSP_CO2E","LU",2010-01-01,NA
"6519","MIO_T","HFC_PFC_NSP_CO2E","LV",2010-01-01,NA
"6520","MIO_T","HFC_PFC_NSP_CO2E","MT",2010-01-01,NA
"6521","MIO_T","HFC_PFC_NSP_CO2E","NL",2010-01-01,NA
"6522","MIO_T","HFC_PFC_NSP_CO2E","PL",2010-01-01,NA
"6523","MIO_T","HFC_PFC_NSP_CO2E","PT",2010-01-01,NA
"6524","MIO_T","HFC_PFC_NSP_CO2E","RO",2010-01-01,NA
"6525","MIO_T","HFC_PFC_NSP_CO2E","SE",2010-01-01,NA
"6526","MIO_T","HFC_PFC_NSP_CO2E","SI",2010-01-01,NA
"6527","MIO_T","HFC_PFC_NSP_CO2E","SK",2010-01-01,NA
"6528","MIO_T","HFC_PFC_NSP_CO2E","UK",2010-01-01,NA
"6529","MIO_T","N2O","AT",2010-01-01,0.01115
"6530","MIO_T","N2O","BE",2010-01-01,0.02544
"6531","MIO_T","N2O","BG",2010-01-01,0.01361
"6532","MIO_T","N2O","CY",2010-01-01,0.00094
"6533","MIO_T","N2O","CZ",2010-01-01,0.01799
"6534","MIO_T","N2O","DE",2010-01-01,0.12493
"6535","MIO_T","N2O","DK",2010-01-01,0.01806
"6536","MIO_T","N2O","EE",2010-01-01,0.00267
"6537","MIO_T","N2O","EL",2010-01-01,0.01842
"6538","MIO_T","N2O","ES",2010-01-01,0.05996
"6539","MIO_T","N2O","EU27_2020",2010-01-01,0.74617
"6540","MIO_T","N2O","EU28",2010-01-01,0.81634
"6541","MIO_T","N2O","EU28_IS_K",2010-01-01,0.8179
"6542","MIO_T","N2O","FI",2010-01-01,0.0161
"6543","MIO_T","N2O","FR",2010-01-01,0.13814
"6544","MIO_T","N2O","HR",2010-01-01,0.00817
"6545","MIO_T","N2O","HU",2010-01-01,0.01254
"6546","MIO_T","N2O","IE",2010-01-01,0.02171
"6547","MIO_T","N2O","IS",2010-01-01,0.00104
"6548","MIO_T","N2O","IT",2010-01-01,0.0639
"6549","MIO_T","N2O","LT",2010-01-01,0.00983
"6550","MIO_T","N2O","LU",2010-01-01,0.00109
"6551","MIO_T","N2O","LV",2010-01-01,0.00411
"6552","MIO_T","N2O","MT",2010-01-01,0.00019
"6553","MIO_T","N2O","NL",2010-01-01,0.02775
"6554","MIO_T","N2O","PL",2010-01-01,0.07379
"6555","MIO_T","N2O","PT",2010-01-01,0.01167
"6556","MIO_T","N2O","RO",2010-01-01,0.03705
"6557","MIO_T","N2O","SE",2010-01-01,0.0163
"6558","MIO_T","N2O","SI",2010-01-01,0.00244
"6559","MIO_T","N2O","SK",2010-01-01,0.0082
"6560","MIO_T","N2O","UK",2010-01-01,0.07017
"6561","MIO_T","N2O_CO2E","AT",2010-01-01,3.32389
"6562","MIO_T","N2O_CO2E","BE",2010-01-01,7.58047
"6563","MIO_T","N2O_CO2E","BG",2010-01-01,4.05713
"6564","MIO_T","N2O_CO2E","CY",2010-01-01,0.28136
"6565","MIO_T","N2O_CO2E","CZ",2010-01-01,5.36198
"6566","MIO_T","N2O_CO2E","DE",2010-01-01,37.23039
"6567","MIO_T","N2O_CO2E","DK",2010-01-01,5.38137
"6568","MIO_T","N2O_CO2E","EE",2010-01-01,0.79474
"6569","MIO_T","N2O_CO2E","EL",2010-01-01,5.48892
"6570","MIO_T","N2O_CO2E","ES",2010-01-01,17.86823
"6571","MIO_T","N2O_CO2E","EU27_2020",2010-01-01,222.35861
"6572","MIO_T","N2O_CO2E","EU28",2010-01-01,243.26959
"6573","MIO_T","N2O_CO2E","EU28_IS_K",2010-01-01,243.73547
"6574","MIO_T","N2O_CO2E","FI",2010-01-01,4.79775
"6575","MIO_T","N2O_CO2E","FR",2010-01-01,41.16627
"6576","MIO_T","N2O_CO2E","HR",2010-01-01,2.43515
"6577","MIO_T","N2O_CO2E","HU",2010-01-01,3.73635
"6578","MIO_T","N2O_CO2E","IE",2010-01-01,6.46971
"6579","MIO_T","N2O_CO2E","IS",2010-01-01,0.30878
"6580","MIO_T","N2O_CO2E","IT",2010-01-01,19.04244
"6581","MIO_T","N2O_CO2E","LT",2010-01-01,2.93066
"6582","MIO_T","N2O_CO2E","LU",2010-01-01,0.32531
"6583","MIO_T","N2O_CO2E","LV",2010-01-01,1.22592
"6584","MIO_T","N2O_CO2E","MT",2010-01-01,0.05651
"6585","MIO_T","N2O_CO2E","NL",2010-01-01,8.26847
"6586","MIO_T","N2O_CO2E","PL",2010-01-01,21.98954
"6587","MIO_T","N2O_CO2E","PT",2010-01-01,3.47652
"6588","MIO_T","N2O_CO2E","RO",2010-01-01,11.04175
"6589","MIO_T","N2O_CO2E","SE",2010-01-01,4.85658
"6590","MIO_T","N2O_CO2E","SI",2010-01-01,0.72688
"6591","MIO_T","N2O_CO2E","SK",2010-01-01,2.44431
"6592","MIO_T","N2O_CO2E","UK",2010-01-01,20.91098
"6593","MIO_T","NF3_CO2E","AT",2010-01-01,0.00412
"6594","MIO_T","NF3_CO2E","BE",2010-01-01,0.00132
"6595","MIO_T","NF3_CO2E","BG",2010-01-01,NA
"6596","MIO_T","NF3_CO2E","CY",2010-01-01,NA
"6597","MIO_T","NF3_CO2E","CZ",2010-01-01,0.00015
"6598","MIO_T","NF3_CO2E","DE",2010-01-01,0.06143
"6599","MIO_T","NF3_CO2E","DK",2010-01-01,NA
"6600","MIO_T","NF3_CO2E","EE",2010-01-01,NA
"6601","MIO_T","NF3_CO2E","EL",2010-01-01,NA
"6602","MIO_T","NF3_CO2E","ES",2010-01-01,NA
"6603","MIO_T","NF3_CO2E","EU27_2020",2010-01-01,0.11932
"6604","MIO_T","NF3_CO2E","EU28",2010-01-01,0.11959
"6605","MIO_T","NF3_CO2E","EU28_IS_K",2010-01-01,0.11959
"6606","MIO_T","NF3_CO2E","FI",2010-01-01,NA
"6607","MIO_T","NF3_CO2E","FR",2010-01-01,0.03213
"6608","MIO_T","NF3_CO2E","HR",2010-01-01,NA
"6609","MIO_T","NF3_CO2E","HU",2010-01-01,NA
"6610","MIO_T","NF3_CO2E","IE",2010-01-01,NA
"6611","MIO_T","NF3_CO2E","IS",2010-01-01,NA
"6612","MIO_T","NF3_CO2E","IT",2010-01-01,0.02017
"6613","MIO_T","NF3_CO2E","LT",2010-01-01,NA
"6614","MIO_T","NF3_CO2E","LU",2010-01-01,NA
"6615","MIO_T","NF3_CO2E","LV",2010-01-01,NA
"6616","MIO_T","NF3_CO2E","MT",2010-01-01,NA
"6617","MIO_T","NF3_CO2E","NL",2010-01-01,NA
"6618","MIO_T","NF3_CO2E","PL",2010-01-01,NA
"6619","MIO_T","NF3_CO2E","PT",2010-01-01,NA
"6620","MIO_T","NF3_CO2E","RO",2010-01-01,NA
"6621","MIO_T","NF3_CO2E","SE",2010-01-01,NA
"6622","MIO_T","NF3_CO2E","SI",2010-01-01,NA
"6623","MIO_T","NF3_CO2E","SK",2010-01-01,NA
"6624","MIO_T","NF3_CO2E","UK",2010-01-01,0.00027
"6625","MIO_T","PFC_CO2E","AT",2010-01-01,0.07805
"6626","MIO_T","PFC_CO2E","BE",2010-01-01,0.10477
"6627","MIO_T","PFC_CO2E","BG",2010-01-01,6e-05
"6628","MIO_T","PFC_CO2E","CY",2010-01-01,NA
"6629","MIO_T","PFC_CO2E","CZ",2010-01-01,0.04806
"6630","MIO_T","PFC_CO2E","DE",2010-01-01,0.34537
"6631","MIO_T","PFC_CO2E","DK",2010-01-01,0.01022
"6632","MIO_T","PFC_CO2E","EE",2010-01-01,NA
"6633","MIO_T","PFC_CO2E","EL",2010-01-01,0.12944
"6634","MIO_T","PFC_CO2E","ES",2010-01-01,0.10512
"6635","MIO_T","PFC_CO2E","EU27_2020",2010-01-01,3.5822
"6636","MIO_T","PFC_CO2E","EU28",2010-01-01,3.86991
"6637","MIO_T","PFC_CO2E","EU28_IS_K",2010-01-01,4.04157
"6638","MIO_T","PFC_CO2E","FI",2010-01-01,0.00262
"6639","MIO_T","PFC_CO2E","FR",2010-01-01,0.61737
"6640","MIO_T","PFC_CO2E","HR",2010-01-01,3e-05
"6641","MIO_T","PFC_CO2E","HU",2010-01-01,0.00374
"6642","MIO_T","PFC_CO2E","IE",2010-01-01,0.04658
"6643","MIO_T","PFC_CO2E","IS",2010-01-01,0.17166
"6644","MIO_T","PFC_CO2E","IT",2010-01-01,1.52039
"6645","MIO_T","PFC_CO2E","LT",2010-01-01,NA
"6646","MIO_T","PFC_CO2E","LU",2010-01-01,NA
"6647","MIO_T","PFC_CO2E","LV",2010-01-01,NA
"6648","MIO_T","PFC_CO2E","MT",2010-01-01,0
"6649","MIO_T","PFC_CO2E","NL",2010-01-01,0.31377
"6650","MIO_T","PFC_CO2E","PL",2010-01-01,0.01707
"6651","MIO_T","PFC_CO2E","PT",2010-01-01,0.00795
"6652","MIO_T","PFC_CO2E","RO",2010-01-01,0.00913
"6653","MIO_T","PFC_CO2E","SE",2010-01-01,0.18779
"6654","MIO_T","PFC_CO2E","SI",2010-01-01,0.00964
"6655","MIO_T","PFC_CO2E","SK",2010-01-01,0.02501
"6656","MIO_T","PFC_CO2E","UK",2010-01-01,0.28771
"6657","MIO_T","SF6_CO2E","AT",2010-01-01,0.33587
"6658","MIO_T","SF6_CO2E","BE",2010-01-01,0.10495
"6659","MIO_T","SF6_CO2E","BG",2010-01-01,0.01876
"6660","MIO_T","SF6_CO2E","CY",2010-01-01,0.01232
"6661","MIO_T","SF6_CO2E","CZ",2010-01-01,0.08276
"6662","MIO_T","SF6_CO2E","DE",2010-01-01,3.00248
"6663","MIO_T","SF6_CO2E","DK",2010-01-01,0.03697
"6664","MIO_T","SF6_CO2E","EE",2010-01-01,0.00173
"6665","MIO_T","SF6_CO2E","EL",2010-01-01,0.00586
"6666","MIO_T","SF6_CO2E","ES",2010-01-01,0.23489
"6667","MIO_T","SF6_CO2E","EU27_2020",2010-01-01,5.66889
"6668","MIO_T","SF6_CO2E","EU28",2010-01-01,6.37784
"6669","MIO_T","SF6_CO2E","EU28_IS_K",2010-01-01,6.38251
"6670","MIO_T","SF6_CO2E","FI",2010-01-01,0.02179
"6671","MIO_T","SF6_CO2E","FR",2010-01-01,0.8751
"6672","MIO_T","SF6_CO2E","HR",2010-01-01,0.00895
"6673","MIO_T","SF6_CO2E","HU",2010-01-01,0.09155
